102000 0.0
2 44010 test32179
2 219955 test32180
2 995976 test32181
2 649489 test32182
2 413247 test32183
2 618441 test32184
2 833047 test32185
2 941302 test32186
2 657583 test32187
2 360159 test32188
2 9115 test32189
2 757581 test32190
2 748293 test32191
2 632995 test32192
2 665981 test32193
2 213772 test32194
2 846898 test32195
2 219959 test32196
2 776385 test32197
2 578487 test32198
2 868889 test32199
1 
2 552369 test32200
2 512411 test32201
2 18487 test32202
2 793846 test32203
2 687421 test32204
2 573866 test32205
2 833475 test32206
2 602284 test32207
2 584926 test32208
2 393045 test32209
2 709178 test32210
2 950633 test32211
2 896529 test32212
2 498305 test32213
2 259667 test32214
2 721272 test32215
2 895314 test32216
2 167340 test32217
2 332140 test32218
2 290275 test32219
2 525432 test32220
2 410985 test32221
2 856702 test32222
2 613570 test32223
2 950459 test32224
2 236216 test32225
2 731378 test32226
2 57956 test32227
2 334294 test32228
2 116161 test32229
2 98381 test32230
2 611545 test32231
2 84231 test32232
2 943661 test32233
2 315014 test32234
2 38235 test32235
2 717172 test32236
2 841698 test32237
2 456760 test32238
2 813399 test32239
2 402471 test32240
2 650521 test32241
2 350450 test32242
2 385115 test32243
2 514874 test32244
2 652701 test32245
2 591084 test32246
2 105053 test32247
2 849998 test32248
2 403490 test32249
1 
2 392469 test32250
2 70373 test32251
2 180597 test32252
2 617215 test32253
2 96327 test32254
2 213336 test32255
2 82160 test32256
2 113801 test32257
2 373148 test32258
2 83107 test32259
2 44242 test32260
2 31310 test32261
2 975322 test32262
2 238464 test32263
2 475715 test32264
2 492779 test32265
2 196617 test32266
2 235304 test32267
2 454624 test32268
2 458250 test32269
2 137190 test32270
2 731669 test32271
2 296192 test32272
2 901116 test32273
2 111536 test32274
2 747634 test32275
2 676114 test32276
2 448559 test32277
2 711711 test32278
2 682018 test32279
2 468642 test32280
2 860492 test32281
2 796852 test32282
2 21802 test32283
2 663802 test32284
2 514223 test32285
2 136428 test32286
2 152444 test32287
2 131813 test32288
2 680132 test32289
2 933326 test32290
2 548129 test32291
2 323343 test32292
2 163771 test32293
2 161572 test32294
2 146242 test32295
2 486600 test32296
2 167783 test32297
2 436934 test32298
2 756498 test32299
1 
2 192615 test32300
2 76728 test32301
2 812241 test32302
2 851484 test32303
2 429707 test32304
2 161427 test32305
2 610743 test32306
2 547556 test32307
2 603837 test32308
2 21259 test32309
2 341936 test32310
2 813949 test32311
2 172081 test32312
2 732991 test32313
2 903887 test32314
2 283815 test32315
2 355179 test32316
2 792400 test32317
2 709167 test32318
2 287074 test32319
2 530367 test32320
2 646908 test32321
2 486476 test32322
2 779539 test32323
2 125873 test32324
2 421980 test32325
2 281646 test32326
2 750482 test32327
2 254714 test32328
2 180086 test32329
2 277055 test32330
2 315982 test32331
2 27692 test32332
2 549696 test32333
2 136318 test32334
2 345949 test32335
2 354221 test32336
2 648306 test32337
2 215372 test32338
2 520228 test32339
2 13727 test32340
2 573126 test32341
2 700196 test32342
2 684000 test32343
2 539168 test32344
2 407119 test32345
2 506152 test32346
2 205582 test32347
2 173101 test32348
2 412083 test32349
1 
2 241430 test32350
2 604221 test32351
2 136609 test32352
2 709831 test32353
2 809561 test32354
2 488430 test32355
2 5851 test32356
2 219526 test32357
2 242172 test32358
2 981413 test32359
2 880958 test32360
2 669676 test32361
2 694009 test32362
2 44495 test32363
2 196115 test32364
2 415861 test32365
2 216048 test32366
2 146383 test32367
2 832265 test32368
2 767021 test32369
2 683699 test32370
2 989735 test32371
2 466460 test32372
2 394484 test32373
2 279806 test32374
2 953599 test32375
2 156242 test32376
2 288656 test32377
2 19972 test32378
2 60245 test32379
2 603618 test32380
2 124911 test32381
2 752804 test32382
2 96706 test32383
2 539632 test32384
2 564855 test32385
2 810106 test32386
2 767397 test32387
2 770099 test32388
2 488588 test32389
2 741970 test32390
2 344750 test32391
2 651640 test32392
2 231774 test32393
2 561720 test32394
2 249801 test32395
2 297599 test32396
2 920683 test32397
2 393835 test32398
2 600804 test32399
1 
2 283267 test32400
2 561816 test32401
2 298416 test32402
2 193631 test32403
2 756376 test32404
2 726632 test32405
2 593154 test32406
2 822799 test32407
2 360364 test32408
2 689110 test32409
2 569383 test32410
2 414575 test32411
2 619375 test32412
2 916245 test32413
2 829341 test32414
2 447845 test32415
2 148367 test32416
2 552098 test32417
2 604147 test32418
2 207788 test32419
2 456220 test32420
2 118786 test32421
2 38645 test32422
2 126114 test32423
2 966987 test32424
2 52189 test32425
2 478976 test32426
2 827568 test32427
2 279446 test32428
2 639671 test32429
2 912691 test32430
2 584081 test32431
2 658176 test32432
2 501511 test32433
2 389958 test32434
2 49857 test32435
2 881527 test32436
2 823030 test32437
2 879796 test32438
2 170500 test32439
2 461522 test32440
2 871285 test32441
2 993556 test32442
2 921873 test32443
2 615353 test32444
2 274043 test32445
2 127494 test32446
2 227993 test32447
2 286755 test32448
2 211354 test32449
1 
2 116616 test32450
2 493559 test32451
2 213818 test32452
2 236221 test32453
2 131752 test32454
2 95285 test32455
2 710748 test32456
2 360512 test32457
2 424468 test32458
2 875192 test32459
2 341115 test32460
2 119148 test32461
2 694733 test32462
2 252490 test32463
2 968612 test32464
2 243854 test32465
2 900346 test32466
2 74946 test32467
2 402333 test32468
2 754290 test32469
2 102041 test32470
2 32722 test32471
2 54822 test32472
2 669121 test32473
2 166672 test32474
2 352237 test32475
2 234082 test32476
2 542324 test32477
2 182754 test32478
2 933459 test32479
2 592336 test32480
2 465268 test32481
2 364221 test32482
2 566394 test32483
2 608753 test32484
2 293456 test32485
2 71664 test32486
2 33882 test32487
2 358670 test32488
2 459290 test32489
2 758713 test32490
2 54165 test32491
2 533778 test32492
2 54303 test32493
2 99068 test32494
2 217218 test32495
2 277778 test32496
2 767616 test32497
2 885968 test32498
2 489685 test32499
1 
2 865262 test32500
2 476785 test32501
2 166068 test32502
2 677100 test32503
2 131791 test32504
2 587150 test32505
2 404767 test32506
2 13368 test32507
2 724048 test32508
2 2965 test32509
2 650357 test32510
2 471878 test32511
2 518585 test32512
2 779524 test32513
2 777109 test32514
2 652969 test32515
2 732518 test32516
2 712272 test32517
2 815823 test32518
2 17606 test32519
2 724294 test32520
2 136447 test32521
2 889523 test32522
2 508220 test32523
2 345727 test32524
2 66466 test32525
2 629829 test32526
2 878638 test32527
2 796847 test32528
2 287219 test32529
2 413708 test32530
2 476078 test32531
2 327694 test32532
2 579655 test32533
2 717961 test32534
2 48135 test32535
2 379759 test32536
2 637743 test32537
2 54213 test32538
2 859687 test32539
2 638501 test32540
2 591153 test32541
2 817988 test32542
2 522663 test32543
2 9858 test32544
2 303518 test32545
2 104917 test32546
2 928889 test32547
2 283707 test32548
2 75728 test32549
1 
2 145291 test32550
2 169069 test32551
2 83879 test32552
2 588290 test32553
2 735302 test32554
2 693536 test32555
2 950054 test32556
2 468620 test32557
2 689002 test32558
2 244929 test32559
2 992158 test32560
2 796729 test32561
2 657650 test32562
2 392833 test32563
2 751585 test32564
2 328135 test32565
2 648925 test32566
2 259607 test32567
2 280363 test32568
2 625274 test32569
2 199878 test32570
2 704557 test32571
2 67463 test32572
2 920925 test32573
2 165009 test32574
2 442026 test32575
2 378192 test32576
2 118870 test32577
2 394305 test32578
2 626525 test32579
2 36373 test32580
2 585573 test32581
2 63271 test32582
2 714243 test32583
2 232982 test32584
2 209401 test32585
2 597174 test32586
2 182965 test32587
2 921835 test32588
2 695535 test32589
2 246705 test32590
2 231601 test32591
2 216132 test32592
2 298279 test32593
2 62085 test32594
2 371074 test32595
2 498315 test32596
2 967045 test32597
2 437043 test32598
2 72207 test32599
1 
2 847078 test32600
2 651713 test32601
2 71269 test32602
2 793790 test32603
2 791896 test32604
2 748140 test32605
2 62882 test32606
2 781443 test32607
2 803655 test32608
2 919360 test32609
2 165341 test32610
2 165065 test32611
2 51544 test32612
2 454498 test32613
2 966504 test32614
2 829627 test32615
2 889462 test32616
2 507574 test32617
2 665414 test32618
2 316911 test32619
2 650290 test32620
2 107679 test32621
2 687069 test32622
2 59823 test32623
2 963460 test32624
2 979986 test32625
2 966730 test32626
2 352230 test32627
2 855856 test32628
2 673429 test32629
2 936591 test32630
2 254820 test32631
2 710916 test32632
2 552794 test32633
2 84712 test32634
2 743886 test32635
2 422014 test32636
2 358002 test32637
2 38459 test32638
2 128677 test32639
2 69258 test32640
2 831408 test32641
2 44909 test32642
2 822577 test32643
2 569960 test32644
2 47387 test32645
2 618769 test32646
2 989257 test32647
2 315564 test32648
2 787534 test32649
1 
2 803899 test32650
2 377282 test32651
2 220447 test32652
2 74224 test32653
2 375347 test32654
2 750130 test32655
2 101955 test32656
2 888972 test32657
2 716485 test32658
2 826271 test32659
2 470900 test32660
2 867468 test32661
2 36597 test32662
2 545481 test32663
2 296106 test32664
2 522903 test32665
2 1744 test32666
2 743441 test32667
2 908699 test32668
2 971780 test32669
2 341982 test32670
2 947781 test32671
2 886717 test32672
2 567865 test32673
2 82612 test32674
2 299465 test32675
2 935401 test32676
2 637285 test32677
2 413606 test32678
2 938915 test32679
2 548059 test32680
2 959702 test32681
2 746841 test32682
2 771618 test32683
2 473430 test32684
2 364407 test32685
2 564150 test32686
2 453292 test32687
2 630565 test32688
2 390378 test32689
2 135290 test32690
2 659299 test32691
2 427772 test32692
2 623486 test32693
2 897770 test32694
2 946932 test32695
2 376636 test32696
2 834061 test32697
2 305316 test32698
2 602940 test32699
1 
2 620821 test32700
2 398197 test32701
2 398097 test32702
2 741654 test32703
2 973126 test32704
2 820465 test32705
2 621815 test32706
2 954757 test32707
2 715584 test32708
2 99667 test32709
2 439147 test32710
2 751931 test32711
2 716648 test32712
2 666784 test32713
2 475427 test32714
2 962308 test32715
2 19899 test32716
2 334344 test32717
2 471850 test32718
2 105490 test32719
2 59213 test32720
2 572416 test32721
2 680748 test32722
2 719589 test32723
2 748650 test32724
2 988286 test32725
2 476913 test32726
2 621846 test32727
2 239133 test32728
2 31056 test32729
2 724903 test32730
2 649473 test32731
2 730255 test32732
2 318490 test32733
2 561559 test32734
2 148173 test32735
2 169414 test32736
2 501930 test32737
2 271418 test32738
2 868378 test32739
2 49871 test32740
2 548473 test32741
2 930277 test32742
2 93957 test32743
2 937719 test32744
2 470017 test32745
2 810527 test32746
2 536794 test32747
2 464819 test32748
2 938549 test32749
1 
2 569299 test32750
2 306199 test32751
2 799455 test32752
2 502818 test32753
2 217569 test32754
2 298649 test32755
2 958819 test32756
2 366880 test32757
2 629710 test32758
2 704422 test32759
2 161202 test32760
2 835124 test32761
2 815900 test32762
2 339030 test32763
2 679148 test32764
2 848838 test32765
2 403125 test32766
2 6046 test32767
2 473252 test32768
2 644985 test32769
2 465473 test32770
2 576250 test32771
2 867515 test32772
2 197868 test32773
2 490199 test32774
2 856759 test32775
2 910827 test32776
2 451341 test32777
2 512335 test32778
2 120986 test32779
2 585376 test32780
2 20565 test32781
2 783990 test32782
2 36720 test32783
2 78848 test32784
2 464035 test32785
2 249755 test32786
2 76019 test32787
2 622284 test32788
2 815545 test32789
2 435590 test32790
2 64470 test32791
2 110558 test32792
2 72845 test32793
2 367816 test32794
2 811822 test32795
2 569362 test32796
2 121997 test32797
2 169326 test32798
2 772477 test32799
1 
2 401153 test32800
2 151027 test32801
2 123535 test32802
2 696795 test32803
2 594345 test32804
2 682112 test32805
2 503109 test32806
2 648131 test32807
2 992424 test32808
2 293463 test32809
2 818104 test32810
2 237431 test32811
2 720231 test32812
2 395577 test32813
2 749013 test32814
2 634129 test32815
2 382484 test32816
2 974425 test32817
2 542686 test32818
2 813672 test32819
2 942407 test32820
2 885916 test32821
2 780828 test32822
2 635035 test32823
2 112454 test32824
2 633711 test32825
2 768623 test32826
2 197885 test32827
2 405220 test32828
2 179012 test32829
2 805126 test32830
2 812445 test32831
2 879492 test32832
2 293802 test32833
2 866153 test32834
2 99440 test32835
2 762683 test32836
2 764679 test32837
2 126963 test32838
2 716253 test32839
2 37715 test32840
2 775861 test32841
2 683038 test32842
2 137509 test32843
2 530156 test32844
2 277559 test32845
2 453111 test32846
2 573166 test32847
2 549054 test32848
2 853591 test32849
1 
2 753008 test32850
2 528746 test32851
2 783865 test32852
2 474525 test32853
2 483860 test32854
2 561704 test32855
2 452365 test32856
2 198189 test32857
2 714261 test32858
2 251255 test32859
2 421957 test32860
2 10942 test32861
2 215873 test32862
2 268722 test32863
2 981070 test32864
2 490995 test32865
2 396499 test32866
2 611693 test32867
2 266326 test32868
2 792920 test32869
2 797478 test32870
2 50299 test32871
2 654352 test32872
2 814074 test32873
2 328452 test32874
2 578393 test32875
2 617172 test32876
2 498402 test32877
2 517277 test32878
2 503546 test32879
2 263266 test32880
2 8304 test32881
2 579219 test32882
2 43055 test32883
2 890439 test32884
2 543505 test32885
2 776946 test32886
2 13555 test32887
2 514264 test32888
2 281885 test32889
2 939709 test32890
2 767120 test32891
2 300187 test32892
2 198095 test32893
2 961315 test32894
2 156338 test32895
2 92486 test32896
2 314466 test32897
2 920785 test32898
2 137414 test32899
1 
2 394847 test32900
2 156420 test32901
2 795873 test32902
2 497231 test32903
2 224258 test32904
2 365881 test32905
2 42160 test32906
2 24965 test32907
2 900609 test32908
2 940751 test32909
2 356109 test32910
2 644265 test32911
2 686437 test32912
2 262586 test32913
2 331050 test32914
2 844243 test32915
2 10251 test32916
2 330043 test32917
2 815789 test32918
2 905098 test32919
2 566545 test32920
2 615340 test32921
2 909309 test32922
2 302537 test32923
2 346444 test32924
2 254321 test32925
2 972367 test32926
2 57870 test32927
2 382858 test32928
2 636711 test32929
2 444464 test32930
2 898488 test32931
2 490913 test32932
2 909608 test32933
2 571213 test32934
2 468110 test32935
2 331720 test32936
2 318820 test32937
2 247455 test32938
2 400728 test32939
2 991762 test32940
2 449354 test32941
2 367921 test32942
2 646955 test32943
2 490119 test32944
2 350559 test32945
2 826319 test32946
2 351619 test32947
2 475552 test32948
2 983858 test32949
1 
2 645901 test32950
2 829320 test32951
2 292447 test32952
2 993766 test32953
2 288049 test32954
2 427123 test32955
2 637897 test32956
2 38830 test32957
2 144638 test32958
2 622602 test32959
2 845697 test32960
2 358808 test32961
2 716382 test32962
2 152519 test32963
2 885891 test32964
2 91456 test32965
2 860970 test32966
2 647127 test32967
2 936441 test32968
2 638053 test32969
2 23897 test32970
2 779262 test32971
2 497981 test32972
2 465496 test32973
2 109316 test32974
2 321751 test32975
2 209068 test32976
2 691792 test32977
2 108306 test32978
2 237753 test32979
2 506211 test32980
2 286747 test32981
2 149637 test32982
2 586102 test32983
2 126937 test32984
2 623855 test32985
2 333599 test32986
2 483197 test32987
2 530585 test32988
2 594527 test32989
2 512114 test32990
2 984223 test32991
2 298906 test32992
2 277225 test32993
2 420611 test32994
2 646510 test32995
2 255996 test32996
2 276972 test32997
2 966234 test32998
2 307522 test32999
1 
2 72609 test33000
2 811446 test33001
2 558441 test33002
2 705749 test33003
2 290214 test33004
2 560956 test33005
2 143959 test33006
2 379534 test33007
2 511933 test33008
2 459555 test33009
2 416743 test33010
